cust_id,average_salary,average_current_acc_balance,average_saving_account_balance,average_credit_card_balance,average_monthly_balance,average_debt_to_income_ratio
3420,,3176.9316000000003,0.0,1654.8963999999999,1588.4658000000002,
3421,,2587.215,3491.705,,3039.46,
3422,,2482.8558333333335,68.68249999999999,285.2391666666667,1275.7691666666667,
3423,2704.779375,756.048125,0.0,3132.510625,378.0240625,1.3660985343437433
3425,2400.351818181818,1996.229090909091,3010.556363636364,,2503.3927272727274,
3426,1787.2675,-1272.2805555555556,0.0,3294.7905555555553,-636.1402777777778,1.8434680077726024
3427,1657.705,742.0575,1540.3975,1043.3,1141.2275,0.6297130132383583
3428,,1018.2361904761905,1473.2314285714285,1477.8395238095238,1245.7338095238094,
3429,1905.8580000000002,-18.665,3681.7160000000003,,1831.5255000000002,
3430,1302.67,1753.8077777777778,1882.746666666667,,1818.2772222222222,
3431,3105.0641379310346,-233.07310344827584,,0.0,,0.0
3432,2489.616666666667,3401.556666666667,,467.15000000000003,,0.18765172253355025
3433,1932.2415384615383,192.9530769230769,724.3946153846153,0.0,458.67384615384617,0.0
3435,2988.7045454545455,1300.6804545454545,3794.025,,2547.3527272727274,
3436,,695.04,949.9766666666666,,822.5083333333333,
3437,1208.2715384615385,1575.04,2193.562307692308,,1884.301153846154,
3438,2043.4959999999999,2113.971,5408.311,976.095,3761.1410000000005,0.47787102266783554
3439,2504.2485185185187,1014.2044444444444,0.0,1808.5185185185185,507.1022222222222,0.8040707152914132
3440,1454.6285714285714,2150.8461904761907,1.4628571428571429,,1076.1545238095237,
3441,2136.029,374.8375,2523.816,4012.8005,1449.32675,1.8785293180111764
3442,1463.4244827586206,3235.421724137931,0.0,,1617.7108620689655,
3443,1396.1538461538462,1716.2223076923076,3801.839230769231,,2759.0307692307692,
3446,1771.2138461538461,537.5969230769231,,,,
3447,1551.778064516129,1426.943870967742,209.4625806451613,491.9641935483871,818.2032258064515,0.31745715770776683
3448,1360.147692307692,2935.0215384615385,,233.0246153846154,,0.1684153068566275
3449,,-187.58333333333334,0.0,,-93.79166666666667,
3450,1557.0216666666665,2486.03,1612.6683333333333,,2049.349166666667,
3451,1070.1044827586206,1438.158275862069,,,,
3452,1958.4872727272727,2902.627272727273,3559.882727272727,693.6036363636363,3231.255,0.3545904977052417
3453,2551.1627777777776,2978.9186111111107,1308.316388888889,4581.271944444445,2143.6175,2.03469532270639
3454,2212.874444444444,2163.6533333333336,2358.378888888889,,2261.016111111111,
3455,3114.5366666666664,1941.9961904761903,1408.3838095238095,,1675.1899999999998,
3456,1206.016,2495.138,3436.9440000000004,,2966.041,
3458,,4455.635333333334,0.0,0.0,2227.817666666667,
3459,1507.2466666666667,1889.3466666666668,3823.974,1951.2566666666667,2856.6603333333333,1.2927485031246664
3460,2332.2042857142856,1787.782857142857,1192.2357142857143,,1490.0092857142859,
3461,1541.8925000000002,330.9,2975.145,1578.5900000000001,1653.0225,1.074719156918158
3462,1179.5680555555555,2655.9233333333336,0.0,,1327.9616666666668,
3463,1962.6625000000001,2445.3525,2644.94,,2545.14625,
3464,1621.124,-566.344,4090.746,,1762.2009999999998,
3465,2182.6228571428574,-676.6642857142857,2927.2942857142857,,1125.315,
3466,1045.415,1154.08,449.5,,801.79,
3468,2744.5,1661.9130434782608,1084.9721739130434,3685.547826086957,1373.442608695652,1.3433801257456752
3469,3237.6457142857143,-1967.43,1579.7785714285715,0.0,-193.82571428571427,0.0
3471,2024.7116666666666,,723.825,863.555,,0.42690016319820284
3472,1609.913888888889,-155.51777777777778,0.0,3290.222777777778,-77.75888888888889,2.044611752648789
3474,1156.489,-811.3756666666667,0.0,,-405.68783333333334,
3475,1395.8566666666666,3792.3866666666668,0.0,,1896.1933333333334,
3476,1713.8139999999999,-713.8662857142857,2438.826857142857,1951.346,862.4802857142857,1.1425078533685828
3477,2249.2442857142855,4093.48,,,,
3479,1940.6100000000001,767.3611111111111,2496.1696296296295,,1631.7653703703704,
3480,2275.4953333333333,4193.364666666666,1387.6246666666666,,2790.4946666666665,
3481,2282.9139999999998,-110.8445,1550.801,1264.5315,719.97825,0.5543972156029391
3482,1758.03,1008.335,2557.4350000000004,,1782.8850000000002,
3484,1244.2353846153846,767.0453846153846,879.2392307692309,,823.1423076923077,
3485,1669.1375,-543.1125,1281.0125,,368.95,
3486,1646.7144444444446,847.8011111111111,1444.458888888889,1853.9744444444445,1146.13,1.2582066006466788
3487,1687.8047222222222,291.5727777777778,699.6641666666667,,495.6184722222222,
3488,,1769.06125,,255.03875,,
3489,,1098.69,2207.5766666666664,0.0,1653.1333333333332,
3490,2334.4295454545454,1646.1486363636361,2253.5427272727275,,1949.845681818182,
3491,2686.499375,132.80125,1589.750625,,861.2759374999999,
3492,1648.087857142857,-1057.7514285714285,745.4842857142858,0.0,-156.13357142857143,0.0
3493,,-1297.3081818181818,4390.50696969697,,1546.5993939393938,
3494,1955.4381818181819,1061.9518181818182,166.0472727272727,,613.9995454545455,
3495,1282.0890909090908,4505.390454545454,3714.6654545454544,1634.8004545454546,4110.027954545455,1.27617700006074
3497,1439.8210000000001,1388.016,2488.826,,1938.4209999999998,
3499,1645.17,-181.77999999999997,488.28999999999996,,153.255,
3500,,-890.1066666666667,,1230.435,,
3501,1739.0800000000002,-479.51533333333333,0.0,,-239.75766666666667,
3502,2181.127692307692,752.3499999999999,0.0,10.836153846153847,376.17499999999995,0.0049547657824320634
3503,,616.776111111111,22.36611111111111,,319.5711111111111,
3506,1687.0005882352941,-945.1811764705882,5060.779411764706,0.0,2057.7991176470587,0.0
3507,2050.644444444444,371.0788888888889,3207.4155555555553,,1789.2472222222223,
3508,1135.5294736842106,-439.9778947368421,2844.1336842105266,830.2126315789474,1202.0778947368422,0.7311529878571547
3509,1944.895,-612.3199999999999,274.97,170.735,-168.675,0.08778516016802984
3511,2130.541851851852,2065.6418518518517,,,,
3512,1948.3096666666668,2045.1996666666666,4856.600666666666,,3450.900166666667,
3513,,-609.1513333333334,3719.1940000000004,,1555.0213333333334,
3515,1679.29,-665.7875,3831.5825,,1582.8975,
3516,1251.3462857142858,517.5731428571429,143.41485714285713,,330.49399999999997,
3517,1228.1507142857142,-1097.6257142857144,,0.0,,0.0
3518,2535.322083333333,-1326.4766666666667,4521.0095833333335,,1597.2664583333333,
3519,1532.5115384615385,1920.9915384615383,5399.081538461538,3613.623846153846,3660.0365384615384,2.3624124402057407
3520,1954.9391666666666,1587.3427777777777,1129.636388888889,,1358.4895833333333,
3521,1723.8733333333334,1866.6444444444444,4001.8514814814816,,2934.2479629629634,
3522,1049.445294117647,144.86235294117645,526.415294117647,1818.364705882353,335.63882352941175,1.7340397628163284
3523,1517.64,1245.2069444444444,375.84027777777777,,810.5236111111112,
3524,1800.7415151515152,1857.659393939394,1812.6275757575756,,1835.1434848484848,
3525,2281.118846153846,-1946.2142307692307,1036.2326923076923,,-454.9907692307692,
3528,1837.8364705882354,1440.6505882352942,24.611176470588234,1462.4388235294118,732.6308823529412,0.796071019245002
3530,1790.69125,84.65875,148.54875,2185.436875,116.60374999999999,1.2208860439519638
3531,3179.3100000000004,1168.2890909090909,1418.0681818181818,,1293.1786363636363,
3532,835.8414285714287,130.19714285714286,,,,
3533,1907.0725,-34.3890625,527.85,,246.73046875,
3534,,32.67,0.0,,16.335,
3535,2827.8244444444445,1503.5674074074075,2865.6203703703704,0.0,2184.593888888889,0.0
3536,2457.539090909091,-2241.616818181818,1127.7140909090908,,-556.9513636363637,
3537,,2373.0891666666666,2545.6675,,2459.3783333333336,
3538,2327.6306666666665,2044.944,1817.6806666666666,1599.4953333333333,1931.3123333333335,0.6871746724571858
3539,1023.9658064516128,2353.918064516129,4244.254838709678,,3299.0864516129036,
3540,2182.259090909091,-1258.2463636363636,0.0,957.4845454545455,-629.1231818181818,0.4942991919865763
3542,,917.4015384615384,258.2976923076923,1355.2615384615385,587.8496153846154,
3543,,85.67545454545454,164.01696969696968,827.3081818181818,124.84621212121213,
3544,1485.95,359.76,2382.89,1192.79,1371.3249999999998,0.8027120697197079
3545,,2121.925277777778,,,,
3546,1794.029,875.6834999999999,1671.4330000000002,464.035,1273.55825,0.25767820744682246
3547,,1269.931304347826,762.2886956521739,,1016.1099999999999,
3549,2469.5266666666666,-536.09,1951.0833333333333,,707.4966666666668,
3550,1481.1153125,516.7165625,329.12624999999997,700.295,422.92140625,0.5486944628518022
3551,1595.8630555555555,1749.5988888888887,0.0,386.1691666666667,874.7994444444444,0.2584593163385447
3552,1661.5128571428572,903.0142857142857,0.0,1313.337857142857,451.50714285714287,0.8006200208461524
3553,2225.331481481481,1674.2451851851854,932.4877777777778,,1303.3664814814813,
3554,2639.795625,946.70875,2058.78875,,1502.74875,
3555,2835.066,2328.366,519.232,,1423.799,
3556,1790.1038888888888,2968.6366666666668,3208.6119444444444,,3088.6243055555556,
3557,2167.7408333333333,2684.5869444444447,1171.1902777777777,1092.1086111111113,1927.8886111111112,0.6174026830869364
3559,1874.67,-869.2864285714286,0.0,,-434.6432142857143,
3560,1680.934705882353,709.9888235294118,4450.348823529413,,2580.168823529412,
3561,2178.3736,-352.2468,18.0012,,-167.12279999999998,
3562,1902.6599999999999,1187.651,,3284.447,,1.7262546217853416
3563,1739.3842857142859,940.8903571428572,,,,
3564,2138.842727272727,1005.0127272727273,637.2290909090909,,821.1209090909091,
3566,2136.3634782608697,-506.8469565217391,0.0,,-253.42347826086956,
3567,1631.2633333333333,2043.2955555555554,786.0388888888889,,1414.667222222222,
3569,1930.7833333333333,3067.0944444444444,5295.254444444445,,4181.174444444445,
3570,2171.3091304347827,4852.819130434783,3493.010434782609,,4172.914782608696,
3571,1958.4344444444444,445.91,2960.172222222222,680.5777777777778,1703.041111111111,0.34766788584645314
3572,1842.426,-331.7766666666667,0.0,2475.3740000000003,-165.88833333333335,1.3419511995785407
3573,1959.23,1004.35,,,,
3575,,587.8788888888889,1529.0644444444445,4111.240000000001,1058.4716666666666,
3576,2095.433529411765,-315.75588235294117,495.90176470588233,,90.0729411764706,
3577,1413.8481818181817,-937.3968181818182,2015.0827272727272,,538.8429545454545,
3578,1131.9246666666666,,0.0,,,
3579,2693.2771428571427,4504.236071428571,0.0,,2252.1180357142857,
3581,1961.8823529411766,2600.7782352941176,3305.070588235294,525.4282352941177,2952.924411764706,0.2870637323058666
3582,2265.175909090909,2467.4504545454547,,,,
3583,2285.973636363636,2138.8218181818183,413.9186363636364,,1276.3702272727273,
3584,2823.7414285714285,1320.2609523809524,4807.986666666667,1384.8609523809523,3064.1238095238095,0.6627525244208249
3585,1630.4818181818182,3100.550909090909,1549.5081818181818,89.25590909090909,2325.0295454545453,0.05773014327035452
3586,1837.0223529411765,3414.135882352941,0.0,,1707.0679411764704,
3587,,1921.145,1127.28,,1524.2125,
3588,1747.3230434782608,,13.839130434782609,,,
3589,1494.146,-2351.548,0.0,,-1175.774,
3590,1893.2250000000001,2016.3808333333334,4282.08,353.85583333333335,3149.2304166666668,0.19039599938095172
3591,1829.43375,2464.77125,4504.31625,,3484.54375,
3592,,10.319090909090905,3119.538181818182,,1564.9286363636363,
3596,1686.2208695652175,1676.6165217391303,,0.0,,0.0
3597,1786.4154545454546,-337.7754545454545,450.3163636363636,,56.27045454545455,
3598,1018.7357142857143,,,,,
3599,2131.0223076923075,1901.5123076923078,2584.583076923077,,2243.047692307692,
3600,,1132.4044444444444,3770.5355555555557,,2451.47,
3601,1583.0885294117647,1038.2479411764707,366.7635294117647,,702.5057352941176,
3602,2512.6725,804.5187500000001,0.0,0.0,402.25937500000003,0.0
3603,1613.805,499.10888888888894,1498.3594444444445,639.3166666666667,998.7341666666666,0.39621105885591157
3604,2073.6525,603.6697222222223,1013.2574999999999,,808.463611111111,
3605,1576.2684615384615,1121.6453846153845,0.0,22.85076923076923,560.8226923076923,0.014421776787433203
3606,,357.7685714285714,10.937142857142858,0.0,184.35285714285715,
3607,,-2368.8575,2415.57125,,23.356875000000024,
3608,1540.1886666666667,2106.748,,,,
3609,1924.3121428571428,2500.0364285714286,0.0,0.0,1250.0182142857143,0.0
3610,,-923.0927777777777,2542.0955555555556,139.3138888888889,809.5013888888889,
3611,2258.29,1604.48,1310.49,,1457.4850000000001,
3612,1791.8755882352941,-274.2370588235294,0.0,1815.8755882352943,-137.1185294117647,1.013363659182767
3613,2383.662380952381,-1060.3328571428572,0.0,,-530.1664285714286,
3614,2146.77,1415.74,4101.98,,2758.8599999999997,
3615,2277.464,,,,,
3616,,2463.8300000000004,4353.091428571429,2126.912142857143,3408.460714285714,
3617,1791.0439999999999,2471.8275000000003,,,,
3618,2325.663125,4380.656875,291.56125,,2336.1090625,
3619,,1.47,2036.28,3678.8,1018.875,
3620,,1515.923043478261,481.46217391304344,,998.6926086956522,
3621,1970.446,-405.1448571428571,389.61114285714285,,-7.766857142857142,
3622,1754.455,1166.37,25.06,,595.7149999999999,
3623,1443.2911111111111,2641.471851851852,1148.2544444444445,,1894.8631481481482,
3624,,600.7675,0.0,,300.38375,
3625,,302.5486363636364,0.0,1220.5222727272728,151.2743181818182,
3626,,1317.05,1236.15,,1276.6,
3627,1914.9233333333334,1866.8933333333334,4282.153333333333,,3074.523333333333,
3629,1671.4850000000001,1243.085,2082.7749999999996,,1662.9299999999998,
3630,2484.7948571428574,1390.3142857142857,51.88914285714285,285.9345714285714,721.1017142857144,0.11532777240292967
3631,1963.7966666666664,485.98555555555555,1302.1233333333334,3907.102222222222,894.0544444444445,1.99026832976739
3632,2548.923888888889,1365.0111111111112,3040.641666666667,,2202.8263888888887,
3633,1808.9296,255.2236,0.0,2378.6804,127.6118,1.4382877391810032
3634,2154.082857142857,2166.807142857143,,,,
3635,1786.414,755.67,304.494,586.864,530.082,0.3284808230367953
3636,1496.4084615384616,771.9123076923078,3408.6246153846155,,2090.2684615384615,
3637,2100.7085714285713,321.1771428571429,2548.808571428571,0.0,1434.9928571428572,0.0
3639,,3965.5130555555556,2358.2502777777777,,3161.8816666666667,
3640,1601.1725000000001,850.345,1585.795,0.0,1218.07,0.0
3641,2098.893888888889,-1565.4111111111113,6.792777777777777,,-779.3091666666667,
3642,2340.521111111111,47.25407407407407,1174.5237037037036,,610.8888888888889,
3643,2271.316388888889,2338.6872222222223,36.341944444444444,,1187.5145833333333,
3644,1498.861111111111,3979.7911111111116,178.24333333333334,,2079.0172222222222,
3645,2076.6974999999998,-1697.6060000000002,1136.9755,,-280.31525,
3646,,638.9133333333334,0.0,0.0,319.4566666666667,
3647,1977.6272727272728,2657.0345454545454,2307.0963636363635,,2482.0654545454545,
3648,1779.0335714285716,2528.386428571429,393.3507142857143,,1460.8685714285714,
3649,1656.1596,4102.5324,34.437999999999995,,2068.4852,
3651,,900.1185714285715,,,,
3652,2256.972222222222,-618.0711111111111,0.0,,-309.03555555555556,
3653,,597.3399999999999,867.5699999999999,289.795,732.4549999999999,
3654,,703.5022222222223,1550.0233333333333,,1126.7627777777777,
3655,1343.8775,1274.5515625,1505.6575,847.8984375,1390.10453125,0.630298180687253
3656,1665.1799999999998,820.467894736842,78.71842105263158,,449.59315789473686,
3657,2102.197,936.742,,,,
3658,1851.8666666666666,194.27555555555557,0.0,,97.13777777777779,
3659,1063.91875,1388.5495833333334,3306.028333333333,,2347.288958333333,
3661,,,,,,
3662,2578.72125,,1485.9,,,
3663,2732.9935714285716,-353.24142857142857,1372.1485714285716,,509.4535714285715,
3664,1963.88,-90.11,1031.63,1445.43,470.76000000000005,0.7360072916878831
3665,2720.36875,-2472.875625,1291.626875,1858.31375,-590.624375,0.8018051594662627
3666,1991.3011764705884,1125.6976470588236,0.0,,562.8488235294118,
3667,2044.3308,1129.5388,1471.858,2204.0088,1300.6984,1.114737329555337
3668,,1817.21,0.0,,908.605,
3669,2794.282,1728.4893333333334,,2969.8039999999996,,1.962923293778752
3671,2186.418888888889,585.2588888888889,89.95111111111112,4069.4477777777774,337.605,1.8770241555933458
3672,,1673.5693939393939,1104.9766666666667,,1389.2730303030303,
3673,,-52.24555555555556,0.0,,-26.12277777777778,
3674,2193.1847222222223,542.9577777777778,49.580000000000005,1477.0577777777778,296.2688888888889,0.6753095885460544
3675,1649.8825,-1348.405,550.38125,3796.25,-399.01187500000003,2.3094335879345924
3676,2880.632,2878.066,0.0,,1439.033,
3677,,1432.993333333333,0.0,,716.4966666666666,
3678,2355.511428571429,-312.9214285714285,1612.7242857142858,3188.9714285714285,649.9014285714285,1.353871626234228
3679,1939.2541666666666,1062.0141666666666,0.0,,531.0070833333333,
3680,2715.771111111111,2058.468888888889,695.8122222222223,1764.6255555555556,1377.1405555555555,0.7079423502268919
3681,1686.5106666666666,3186.0806666666667,4575.948666666666,1428.7333333333333,3881.014666666667,1.30415688672207
3682,2125.5814705882353,298.04,44.22764705882353,,171.13382352941176,
3683,1642.6842105263158,1440.9442105263158,3949.628421052632,0.0,2695.286315789474,0.0
3684,1452.7191666666668,1615.3636111111111,1699.2527777777777,,1657.3081944444446,
3685,2271.631851851852,-44.7137037037037,647.1392592592592,,301.2127777777778,
3688,1084.746153846154,1505.0284615384614,1882.1253846153847,1502.2176923076925,1693.576923076923,1.3894324375215314
3689,1728.32375,,0.0,,,
3690,2107.3570588235293,56.77705882352941,0.0,,28.388529411764704,
3691,1744.544761904762,620.5138095238095,3839.73,1213.5033333333333,2230.1219047619047,0.7339100928246095
3692,2731.2,80.88,1524.33,1322.4,802.605,0.48418277680140603
3693,2682.730666666667,167.20666666666665,681.1106666666667,2121.052666666667,424.15866666666665,1.0036914403959156
3694,1634.177777777778,2655.7077777777777,2243.943333333333,,2449.8255555555556,
3695,854.5286206896552,3061.5255172413795,,,,
3696,,1438.108,0.0,,719.054,
3697,,-16.813333333333333,1996.7077777777777,,989.9472222222222,
3698,1789.9445454545455,-98.05090909090909,3023.206363636363,,1462.5777272727273,
3699,2582.735277777778,,514.2658333333334,,,
3701,,-2616.4175,,,,
3702,2840.78375,106.68875,576.1875,,341.438125,
3703,1937.8323076923077,,3210.4930769230773,0.0,,0.0
3704,1388.408148148148,675.9811111111112,316.264074074074,486.97592592592594,496.1225925925926,0.35168249770497645
3705,,1773.6647826086958,7.470434782608695,,890.5676086956522,
3706,,1516.4089285714285,175.4807142857143,,845.9448214285713,
3707,2526.5247222222224,344.6172222222222,0.0,303.1091666666667,172.3086111111111,0.12224425468556456
3708,2716.7925,1311.5675,1731.5025,,1521.535,
3709,1565.5988888888887,661.3855555555555,0.0,3191.9855555555555,330.69277777777774,2.039780102010307
3710,,743.77,3127.778,,1935.774,
3711,,24.993333333333336,0.0,,12.496666666666668,
3712,2164.1788235294116,553.5682352941176,292.6452941176471,,423.1067647058823,
3713,2439.948888888889,3295.2155555555555,1641.8733333333334,,2468.5444444444447,
3714,2107.4075,883.27,575.3625,1588.0125,729.31625,0.940988474613641
3715,2164.265,-282.6786363636364,1606.1609090909092,,661.7411363636364,
3716,2115.0190909090907,2214.5409090909093,1365.140909090909,886.1118181818182,1789.840909090909,0.5336880054854515
3718,2158.985,2414.581388888889,3728.6291666666666,277.4991666666667,3071.6052777777777,0.12851844771484125
3719,,2738.564090909091,4264.584545454545,,3501.574318181818,
3720,2298.0985185185186,2007.6325925925926,3005.2796296296297,,2506.456111111111,
3721,1687.419090909091,-880.8809090909091,3255.0599999999995,,1187.0895454545453,
3722,,847.4706249999999,1729.95125,,1288.7109375,
3723,1593.05,2983.91,2137.35,,2560.63,
3724,,-653.8052631578947,1414.9342105263158,,380.56447368421055,
3725,,2690.2176923076922,2915.067692307692,1630.263846153846,2802.6426923076924,
3726,,1691.2775000000001,0.0,,845.6387500000001,
3727,2806.037894736842,933.6031578947368,1864.8036842105266,1433.5247368421053,1399.2034210526317,0.621285946303485
3730,1913.3927272727271,1917.3972727272726,3746.061818181818,1923.0663636363636,2831.7295454545456,1.019392592655379
3731,1795.3216666666667,3478.7120833333333,656.60125,,2067.6566666666668,
3732,2071.8222222222225,3074.44,,,,
3735,,-73.8325,,,,
3736,1686.835,3545.584166666667,0.0,0.0,1772.7920833333335,0.0
3737,1985.9476470588236,753.9335294117648,653.4861764705882,3230.045294117647,703.7098529411765,1.8156552417308998
3738,,-121.82666666666667,2876.566666666667,,1377.37,
3741,2423.0150000000003,518.8810000000001,1659.8029999999999,1102.4950000000001,1089.342,0.5662011227988702
3742,2172.0455555555554,-629.3255555555556,4028.02,,1699.3472222222222,
3743,1651.3790322580646,1462.0719354838711,1143.2106451612904,,1302.6412903225805,
3744,1596.3672413793104,1577.6562068965518,1174.8624137931035,,1376.2593103448278,
3745,1344.0029411764706,-149.10117647058826,1419.2341176470588,1489.4594117647057,635.0664705882353,1.107351988692605
3746,948.41,2351.0,0.0,,1175.5,
3747,1782.958,586.99,1320.586,39.412,953.7879999999999,0.02204168329503749
3748,,-236.2185714285714,1992.0714285714287,,877.9264285714286,
3749,2259.2746666666667,3012.123666666667,2102.092,,2557.1078333333335,
3750,2405.306923076923,4479.831923076923,0.0,0.0,2239.9159615384615,0.0
3751,2302.4565625,-1345.71125,0.0,3971.9328125,-672.855625,1.8455926517832753
3752,1615.822068965517,198.34793103448277,0.0,3807.326551724138,99.17396551724138,2.3610092644021363
3753,1900.1750000000002,-420.72499999999997,0.0,3126.785,-210.36249999999998,1.6451247550174704
3754,2204.9222222222224,100.79333333333332,1617.874814814815,2468.3733333333334,859.3340740740741,1.1197488344471875
3755,,-2554.69375,,,,
3756,,779.8340000000001,0.0,2241.798,389.91700000000003,
3757,1845.0357142857142,1421.1185714285714,0.0,,710.5592857142857,
3758,1522.5008333333335,-1010.9316666666667,933.1358333333333,121.55,-38.89791666666667,0.10153556962301917
3759,2128.5216666666665,5.294999999999992,3151.9166666666665,1632.2124999999999,1578.6058333333333,0.7672221317623628
3760,2349.667,1929.744,0.0,0.0,964.872,0.0
3761,2249.174722222222,1842.6791666666666,2996.8294444444446,1473.5880555555555,2419.7543055555557,0.6553573532449904
3762,1786.5016666666668,2206.7883333333334,1438.4166666666667,,1822.6025,
3763,,3271.855,895.105,,2083.48,
3764,1610.0485714285714,4636.111428571428,1294.6464285714285,,2965.378928571429,
3766,959.2654545454546,-135.34424242424242,1437.459090909091,226.1778787878788,651.0574242424243,0.23625281619203584
3767,2004.1242857142859,1742.7285714285715,256.1142857142857,,999.4214285714287,
3768,1825.5726923076923,1122.63,964.0642307692307,,1043.3471153846153,
3769,,1588.0425925925927,458.8507407407407,,1023.4466666666667,
3770,2443.36,-1665.6333333333332,965.9366666666666,,-349.84833333333336,
3772,,346.93454545454546,63.01,1306.5872727272729,204.97227272727275,
3773,1871.021875,457.29312500000003,0.0,,228.64656250000002,
3774,1654.015,2124.84,1092.01,,1608.425,
3775,1500.9507692307693,1407.9476923076923,3604.6561538461538,2332.9815384615385,2506.3019230769232,1.55766855035499
3777,1836.735806451613,-227.75645161290322,22.791935483870965,,-102.48225806451612,
3778,2323.3696666666665,-2044.1846666666668,4970.323,1797.0666666666666,1463.0691666666667,0.7735172412227688
3779,,-526.79,0.0,103.65599999999999,-263.395,
3781,2028.503333333333,2525.521111111111,2383.4855555555555,,2454.503333333333,
3782,2215.4485714285715,1806.2785714285715,5724.43,1537.3814285714286,3765.3542857142857,0.6941077357879955
3783,2245.9075,1164.1100000000001,3053.7478125000002,1585.0515625,2108.92890625,0.7056385059988143
3784,2978.2158333333336,-95.58916666666667,280.86777777777775,,92.63930555555555,
3785,1988.2157142857143,2153.462857142857,0.0,0.0,1076.7314285714285,0.0
3786,1912.8549999999998,1731.29125,157.77124999999998,1837.7095833333333,944.53125,1.0005374566844079
3787,1317.1927586206896,4279.768620689655,0.0,,2139.8843103448276,
3788,,1079.0852941176472,9.842941176470587,,544.4641176470587,
3789,1919.868333333333,,0.0,,,
3790,1124.386923076923,1231.6,1815.2873076923076,0.0,1523.443653846154,0.0
3792,,3279.0394117647056,2063.515882352941,838.9588235294117,2671.2776470588237,
3793,1742.7414814814813,633.2540740740741,2780.4133333333334,1027.0388888888888,1706.8337037037038,0.589394963965689
3794,1491.1328125,1311.29875,3798.8112499999997,,2555.055,
3795,,-2212.48,3875.9485714285715,,831.7342857142858,
3796,,1207.4945454545455,5090.065151515151,1407.3978787878787,3148.7798484848486,
3797,,3303.788888888889,740.7658333333334,,2022.277361111111,
3798,,-465.7635294117647,0.0,,-232.88176470588235,
3799,2621.976875,1441.66875,665.1525,,1053.410625,
3800,1810.358095238095,-423.0838095238095,652.0038095238095,,114.46,
3801,3326.9915384615383,1132.1853846153847,1347.893846153846,1951.4507692307693,1240.0396153846154,0.7269248824602422
3802,1133.53,48.24142857142857,322.2,,185.2207142857143,
3803,1178.8972727272726,3847.9936363636366,,,,
3804,,812.2988,,1278.614,,
3805,2638.6147368421052,3230.1784210526316,5489.786842105263,,4359.982631578947,
3806,,196.14714285714285,2956.0171428571425,,1576.082142857143,
3807,2044.8188235294117,1061.775294117647,4488.18294117647,,2774.979117647059,
3808,2544.235,137.54625,1395.63625,,766.59125,
3809,1208.83,1457.25,0.0,,728.625,
3810,1871.3628571428574,473.4785714285714,1668.4614285714285,422.67,1070.97,0.2251525204757741
3811,2885.8625,1439.371388888889,3265.5605555555558,,2352.4659722222223,
3813,1984.3002777777776,1865.8272222222222,38.952777777777776,0.0,952.39,0.0
3814,1734.302727272727,598.2145454545455,3385.4518181818185,0.0,1991.8331818181819,0.0
3816,2153.650909090909,1388.8381818181817,3758.8018181818184,,2573.82,
3817,2541.831176470588,768.6605882352941,117.68176470588234,,443.17117647058825,
3818,,1437.2,189.85,,813.525,
3819,2601.6064285714283,1254.8110714285715,1992.2096428571429,,1623.5103571428572,
3820,3034.117272727273,-728.0163636363636,0.0,23.263636363636365,-364.0081818181818,0.007711863772845379
3821,2352.0642307692306,193.76807692307693,3127.006153846154,,1660.3871153846155,
3822,2060.3266666666664,2773.702222222222,69.48222222222222,3480.0833333333335,1421.5922222222223,1.890220499450128
3823,2320.5646153846155,2889.27,93.30153846153847,,1491.2857692307693,
3824,1924.0822222222223,1701.4566666666667,1028.3633333333335,,1364.91,
3826,,,2929.4874999999997,,,
3827,2837.4148148148147,-386.35037037037034,,3215.978148148148,,1.3336289300275108
3828,1078.3488888888887,2096.777222222222,3833.6288888888894,1707.6255555555556,2965.2030555555557,1.7228936676966566
3829,2436.2875,383.425,0.0,4016.8149999999996,191.7125,1.6749752983526809
3830,2312.484,2078.5106666666666,0.0,,1039.2553333333333,
3831,1878.074347826087,1583.891304347826,3.4134782608695646,,793.6523913043478,
3833,2043.1146666666668,2040.7386666666669,0.0,2378.133333333333,1020.3693333333334,1.1689721254185477
3834,1649.5425,-1868.8100000000002,0.0,,-934.4050000000001,
3836,911.1045454545455,2492.3345454545456,125.5190909090909,174.24272727272728,1308.9268181818181,0.19071487626798242
3837,2176.4139999999998,1971.5404999999998,125.1865,0.0,1048.3635,0.0
3838,2885.076,830.918,592.966,2125.93,711.942,0.8458913362710995
3839,1589.098,2222.736,1406.8915000000002,0.0,1814.81375,0.0
3840,1940.2682352941174,2227.912352941177,3387.575294117647,1567.1499999999999,2807.7438235294117,0.8085982087154643
3841,2817.6588235294116,-754.3241176470589,298.37,229.56058823529412,-227.97705882352943,0.08214012130977484
3842,1633.2375,296.3625,0.0,,148.18125,
3843,1518.536,-540.255,6.801666666666666,2225.933,-266.7266666666667,1.4681843432378063
3844,3091.7000000000003,3415.1600000000003,1978.857142857143,2305.1514285714284,2697.0085714285715,0.8795289616370657
3845,1619.2555,1083.5825,1065.049,1027.736,1074.31575,0.6499715571884372
3846,2346.1725,1126.745,,,,
3847,1637.287142857143,,0.0,,,
3848,,1900.1225,7.43,,953.77625,
3849,1026.4978260869566,1488.2208695652175,956.1834782608696,1354.1052173913042,1222.2021739130435,1.3196739299573124
